timestamp,event_type,details,sequence_id
2024-01-16 00:00:04,> TYPE: SEOUL,[textbox]  Where to? -> TYPE: SEOUL,seq_16
2024-01-16 00:00:05,> CLICK,"[div]  Seoul, Republic Of Korea -> CLICK",seq_16
2024-01-16 00:00:06,> CLICK,[svg]   -> CLICK,seq_16
2024-01-16 00:00:07,> CLICK,[path]   -> CLICK,seq_16
2024-01-16 00:00:08,> CLICK,[checkbox]  10 May 2023 -> CLICK,seq_16
2024-01-16 00:00:09,> CLICK,[checkbox]  12 May 2023 -> CLICK,seq_16
2024-01-16 00:00:10,> CLICK,[button]  Search -> CLICK,seq_16
2024-01-16 00:00:11,> CLICK,[button]  Choose your room -> CLICK,seq_16
2024-01-16 00:00:12,> CLICK,[link]  Choose Another Hotel -> CLICK,seq_16
2024-01-16 00:00:13,> CLICK,[button]  Choose your room -> CLICK,seq_16
2024-01-16 00:00:14,> CLICK,[button]  Book Double Bed - Standard Room -> CLICK,seq_16
2024-01-16 00:00:15,> CLICK,[svg]   -> CLICK,seq_16
2024-01-16 00:00:16,> CLICK,[svg]   -> CLICK,seq_16
2024-01-16 00:00:17,> CLICK,[button]  Choose -> CLICK,seq_16
2024-01-17 00:00:01,> CLICK,[link]  Flight + Hotel -> CLICK,seq_17
2024-01-17 00:00:02,> TYPE: KATHMANDU,[textbox]  Where from? -> TYPE: KATHMANDU,seq_17
2024-01-17 00:00:03,> CLICK,"[div]  Tribhuvan Intl Airport (KTM), Nepal -> CLICK",seq_17
2024-01-17 00:00:04,> TYPE: SHANGHAI,[textbox]  Where to? -> TYPE: SHANGHAI,seq_17
2024-01-17 00:00:05,> CLICK,"[div]  Pudong Intl Airport (PVG), China -> CLICK",seq_17
2024-01-17 00:00:06,> CLICK,[span]  Sat 8 Apr - Sat 15 Apr -> CLICK,seq_17
2024-01-17 00:00:07,> CLICK,[checkbox]  2 May 2023 -> CLICK,seq_17
2024-01-17 00:00:08,> CLICK,[checkbox]  5 May 2023 -> CLICK,seq_17
2024-01-17 00:00:09,> CLICK,[button]  Search -> CLICK,seq_17
2024-01-17 00:00:10,> CLICK,[button]  Recommended -> CLICK,seq_17
2024-01-17 00:00:11,> CLICK,[div]  Lowest Price -> CLICK,seq_17
2024-01-17 00:00:12,> CLICK,[svg]   -> CLICK,seq_17
2024-01-17 00:00:13,> CLICK,[button]  Choose your room -> CLICK,seq_17
2024-01-17 00:00:14,> CLICK,[button]  Book Business Double Room A -> CLICK,seq_17
2024-01-17 00:00:15,> CLICK,[svg]   -> CLICK,seq_17
2024-01-17 00:00:16,> CLICK,[svg]   -> CLICK,seq_17
2024-01-17 00:00:17,> CLICK,[button]  Choose -> CLICK,seq_17
2024-01-17 00:00:18,> CLICK,[button]  Continue to checkout -> CLICK,seq_17
2024-01-18 00:00:01,> CLICK,[span]  Odds -> CLICK,seq_18
2024-01-18 00:00:02,> CLICK,[heading]  NHL -> CLICK,seq_18
2024-01-18 00:00:03,> CLICK,[heading]  GAMES -> CLICK,seq_18
2024-01-19 00:00:01,> CLICK,[link]  National Football League NFL -> CLICK,seq_19
2024-01-19 00:00:02,> CLICK,[button]  Open More Dropdown -> CLICK,seq_19
2024-01-19 00:00:03,> CLICK,[heading]  STATS -> CLICK,seq_19
2024-01-19 00:00:04,> CLICK,[heading]  PASSING YARDS -> CLICK,seq_19
2024-01-20 00:00:01,> CLICK,[span]  Scores -> CLICK,seq_20
2024-01-20 00:00:02,> CLICK,[heading]  NBA -> CLICK,seq_20
2024-01-20 00:00:03,> CLICK,[button]  Today -> CLICK,seq_20
2024-01-21 00:00:01,> TYPE: cough medicine,[combobox]  Search products and services -> TYPE: cough medicine,seq_21
2024-01-21 00:00:02,> CLICK,[button]  Search for cough medicine -> CLICK,seq_21
2024-01-21 00:00:03,> CLICK,[div]   -> CLICK,seq_21
2024-01-21 00:00:04,> CLICK,[div]   -> CLICK,seq_21
2024-01-22 00:00:01,> CLICK,[button]  Browse  -> CLICK,seq_22
2024-01-22 00:00:02,> CLICK,[link]  All Boardgames -> CLICK,seq_22
2024-01-22 00:00:03,> CLICK,[link]  Ark Nova -> CLICK,seq_22
2024-01-22 00:00:04,> CLICK,"[span]  Ark Nova (English edition, third printing) -> CLICK",seq_22
2024-01-22 00:00:05,> CLICK,[link]   Message -> CLICK,seq_22
2024-01-23 00:00:01,> CLICK,[button]  Community  -> CLICK,seq_23
2024-01-23 00:00:02,> CLICK,[link]  Find Users -> CLICK,seq_23
2024-01-23 00:00:03,> CLICK,[link]  User Search -> CLICK,seq_23
2024-01-23 00:00:04,> TYPE: Joe Bloggs,"[textbox]  Enter First name, last name, and/or username: -> TYPE: Joe Bloggs",seq_23
2024-01-23 00:00:05,> CLICK,[button]  Go -> CLICK,seq_23
2024-01-23 00:00:06,> CLICK,[img]  msg -> CLICK,seq_23
2024-01-24 00:00:01,> CLICK,[button]  Help  -> CLICK,seq_24
2024-01-24 00:00:02,> CLICK,[link]  Guide to BGG -> CLICK,seq_24
2024-01-24 00:00:03,> CLICK,[link]  Submit game listings -> CLICK,seq_24
2024-01-25 00:00:01,> CLICK,[button]  Shopping  -> CLICK,seq_25
2024-01-25 00:00:02,> CLICK,[link]  GeekMarket -> CLICK,seq_25
2024-01-25 00:00:03,> TYPE: king of tokyo,[combobox]  Search Board Games... -> TYPE: king of tokyo,seq_25
2024-01-25 00:00:04,> CLICK,[link]  King of Tokyo -> CLICK,seq_25
2024-01-25 00:00:05,> CLICK,[button]  Sort: Recently Added  -> CLICK,seq_25
2024-01-25 00:00:06,> CLICK,[link]  Price (lowest first) -> CLICK,seq_25
2024-01-25 00:00:07,> CLICK,[button]  Add Filter  -> CLICK,seq_25
2024-01-25 00:00:08,> CLICK,[link]  Ship Location -> CLICK,seq_25
2024-01-25 00:00:09,> CLICK,[button]  Ship Location: Any  -> CLICK,seq_25
2024-01-25 00:00:10,> CLICK,[link]  Canada -> CLICK,seq_25
2024-01-25 00:00:11,> CLICK,[link]  King of Tokyo -> CLICK,seq_25
2024-01-25 00:00:12,> CLICK,[button]   Message -> CLICK,seq_25
2024-01-26 00:00:01,> CLICK,[button]  Browse the Parks Below -> CLICK,seq_26
2024-01-26 00:00:02,> CLICK,[span]  Hurricane Harbor Phoenix -> CLICK,seq_26
2024-01-26 00:00:03,> CLICK,[button]  Go! -> CLICK,seq_26
2024-01-26 00:00:04,> CLICK,[link]  Tickets & Passes  -> CLICK,seq_26
2024-01-26 00:00:05,> CLICK,[link]  Birthdays -> CLICK,seq_26
2024-01-26 00:00:06,> CLICK,[button]  Buy Now -> CLICK,seq_26
2024-01-26 00:00:07,> CLICK,[button]  Next -> CLICK,seq_26
2024-01-26 00:00:08,> TYPE: Neo,[input]   -> TYPE: Neo,seq_26
2024-01-26 00:00:09,> TYPE: Thomas,[input]   -> TYPE: Thomas,seq_26
2024-01-26 00:00:10,> TYPE: 05/05/1995,[input]   -> TYPE: 05/05/1995,seq_26
2024-01-26 00:00:11,> TYPE: Texas city,[input]   -> TYPE: Texas city,seq_26
2024-01-26 00:00:12,5258,[input]   -> TYPE: 252-654-5258,seq_26
2024-01-26 00:00:13,> TYPE: thomas.neo@gmail.com,[input]   -> TYPE: thomas.neo@gmail.com,seq_26
2024-01-26 00:00:14,> TYPE: Anderson,[input]   -> TYPE: Anderson,seq_26
2024-01-26 00:00:15,> TYPE: po box 2846,[input]   -> TYPE: po box 2846,seq_26
2024-01-26 00:00:16,> TYPE: Texas,[input]   -> TYPE: Texas,seq_26
2024-01-26 00:00:17,> CLICK,[button]  Complete -> CLICK,seq_26
2024-01-26 00:00:18,> CLICK,[button]  Continue Shopping -> CLICK,seq_26
2024-01-26 00:00:19,> CLICK,[button]  Next -> CLICK,seq_26
2024-01-27 00:00:01,> CLICK,[path]   -> CLICK,seq_27
2024-01-27 00:00:02,> TYPE: Miami,[combobox]  Search by city or activity -> TYPE: Miami,seq_27
2024-01-27 00:00:03,> CLICK,[generic]  United States -> CLICK,seq_27
2024-01-27 00:00:04,> CLICK,[button]  SEARCH -> CLICK,seq_27
2024-01-27 00:00:05,> CLICK,[span]  Sort and filter -> CLICK,seq_27
2024-01-27 00:00:06,> CLICK,[div]   -> CLICK,seq_27
2024-01-27 00:00:07,> CLICK,[checkbox]  4 stars rating -> CLICK,seq_27
2024-01-27 00:00:08,> CLICK,[radio]  Lowest price first -> CLICK,seq_27
2024-01-27 00:00:09,> CLICK,[button]  Filter -> CLICK,seq_27
2024-01-28 00:00:01,> TYPE: HOLLYWOOD,[combobox]  Enter a destination or property -> TYPE: HOLLYWOOD,seq_28
2024-01-28 00:00:02,> CLICK,[span]  Hollywood -> CLICK,seq_28
2024-01-28 00:00:03,> CLICK,[button]  19 -> CLICK,seq_28
2024-01-28 00:00:04,> CLICK,[button]  23 -> CLICK,seq_28
2024-01-28 00:00:05,> CLICK,[img]  Add -> CLICK,seq_28
2024-01-28 00:00:06,> CLICK,[img]  Add -> CLICK,seq_28
2024-01-28 00:00:07,> CLICK,[i]   -> CLICK,seq_28
2024-01-28 00:00:08,> CLICK,[span]  SEARCH -> CLICK,seq_28
2024-01-28 00:00:09,> TYPE: 150,[textbox]  Minimum price filter -> TYPE: 150,seq_28
2024-01-28 00:00:10,> TYPE: 200,[textbox]  Maximum price filter -> TYPE: 200,seq_28
2024-01-28 00:00:11,> CLICK,[checkbox]  list-filter-item-label-4 -> CLICK,seq_28
2024-01-28 00:00:12,> CLICK,[svg]   -> CLICK,seq_28
2024-01-29 00:00:01,> CLICK,[textbox]  What type of deals? -> CLICK,seq_29
2024-01-29 00:00:02,> CLICK,[div]  Vacations -> CLICK,seq_29
2024-01-29 00:00:03,> CLICK,[textbox]  Where? -> CLICK,seq_29
2024-01-29 00:00:04,> TYPE: Spain,[textbox]  Where? -> TYPE: Spain,seq_29
2024-01-29 00:00:05,> CLICK,[div]  Spain -> CLICK,seq_29
2024-01-29 00:00:06,> CLICK,[textbox]  When? -> CLICK,seq_29
2024-01-29 00:00:07,> CLICK,[li]  Summer -> CLICK,seq_29
2024-01-29 00:00:08,> CLICK,[button]  SEARCH DEALS -> CLICK,seq_29
2024-01-29 00:00:09,> CLICK,[button]  Filter -> CLICK,seq_29
2024-01-29 00:00:10,> CLICK,[button]  Highest Rated -> CLICK,seq_29
2024-01-29 00:00:11,> CLICK,[button]  Romantic -> CLICK,seq_29
2024-01-29 00:00:12,> CLICK,[button]  DONE -> CLICK,seq_29
2024-01-30 00:00:01,> TYPE: Fiji,[textbox]  Where? -> TYPE: Fiji,seq_30
2024-01-30 00:00:02,> CLICK,[div]  Fiji -> CLICK,seq_30
2024-01-30 00:00:03,> CLICK,[button]  Filter -> CLICK,seq_30
2024-01-30 00:00:04,> CLICK,[button]  Highest Rated -> CLICK,seq_30
2024-01-30 00:00:05,> CLICK,[button]  DONE -> CLICK,seq_30
2024-01-30 00:00:06,> CLICK,[heading]  $2259 & up 6-Nt. Sydney & Fiji Island Trip w/Air &... -> CLICK,seq_30
2024-01-31 00:00:01,> CLICK,[span]  Charleston -> CLICK,seq_31
2024-01-31 00:00:02,> TYPE: 25504,"[textbox]  zip or city, state -> TYPE: 25504",seq_31
2024-01-31 00:00:03,> CLICK,[button]  Look up -> CLICK,seq_31
2024-01-31 00:00:04,> CLICK,[heading]  Barboursville -> CLICK,seq_31
2024-01-31 00:00:05,> CLICK,[link]  More info about Barboursville store -> CLICK,seq_31
2024-01-31 00:00:06,> CLICK,[button]  make it my store -> CLICK,seq_31
2024-01-31 00:00:07,> CLICK,[path]   -> CLICK,seq_31
2024-01-31 00:00:08,> CLICK,[span]  Easter -> CLICK,seq_31
2024-01-31 00:00:09,> CLICK,[span]  Easter Eggs -> CLICK,seq_31
2024-01-31 00:00:10,> CLICK,[button]  Type -> CLICK,seq_31
2024-01-31 00:00:11,> CLICK,[div]   -> CLICK,seq_31
2024-01-31 00:00:12,> CLICK,[button]  close -> CLICK,seq_31
2024-01-31 00:00:13,> CLICK,[button]  Price -> CLICK,seq_31
2024-01-31 00:00:14,> TYPE: 5,[textbox]  $ -> TYPE: 5,seq_31
2024-01-31 00:00:15,> TYPE: 10,[textbox]  $$$ -> TYPE: 10,seq_31
2024-01-31 00:00:16,> CLICK,[button]  close -> CLICK,seq_31
2024-01-31 00:00:17,> CLICK,[button]  Color -> CLICK,seq_31
2024-01-31 00:00:18,> CLICK,[div]   -> CLICK,seq_31
2024-01-31 00:00:19,> CLICK,[button]  close -> CLICK,seq_31
2024-01-31 00:00:20,> CLICK,[button]  Material -> CLICK,seq_31
2024-01-31 00:00:21,> CLICK,[div]   -> CLICK,seq_31
2024-01-31 00:00:22,> CLICK,[button]  close -> CLICK,seq_31
2024-01-31 00:00:23,> CLICK,[heading]  Pickup -> CLICK,seq_31
2024-01-31 00:00:24,> CLICK,[button]  Pick up Plastic Eggs in Egg Nesting Easter Eggs Mi... -> CLICK,seq_31
2024-01-31 00:00:25,> CLICK,[button]  View cart & check out -> CLICK,seq_31
2024-02-01 00:00:01,> TYPE: Sam Harris,[textbox]  Search Amazon -> TYPE: Sam Harris,seq_32
2024-02-01 00:00:02,> CLICK,[button]  sam harris -> CLICK,seq_32
2024-02-01 00:00:03,> CLICK,[region]  4 Stars & Up -> CLICK,seq_32
2024-02-01 00:00:04,> CLICK,[link]  Paperback -> CLICK,seq_32
2024-02-01 00:00:05,> CLICK,[heading]  Waking Up: A Guide to Spirituality Without Religio... -> CLICK,seq_32
2024-02-02 00:00:01,> TYPE: toilet paper,[textbox]  Search Amazon -> TYPE: toilet paper,seq_33
2024-02-02 00:00:02,> CLICK,[button]  Go -> CLICK,seq_33
2024-02-02 00:00:03,> CLICK,[span]  Featured -> CLICK,seq_33
2024-02-02 00:00:04,> CLICK,[option]  Price: Low to High -> CLICK,seq_33
2024-02-02 00:00:05,> CLICK,[button]  Add to Cart -> CLICK,seq_33
2024-02-02 00:00:06,> TYPE: laundry detergent,[textbox]  Search Amazon -> TYPE: laundry detergent,seq_33
2024-02-02 00:00:07,> CLICK,[button]  Go -> CLICK,seq_33
2024-02-02 00:00:08,> CLICK,[span]  Featured -> CLICK,seq_33
2024-02-02 00:00:09,> CLICK,[option]  Price: Low to High -> CLICK,seq_33
2024-02-02 00:00:10,> CLICK,[button]  Add to Cart -> CLICK,seq_33
2024-02-03 00:00:01,> CLICK,[link]  Size Guide -> CLICK,seq_34
2024-02-03 00:00:02,> CLICK,[link]  Men -> CLICK,seq_34
2024-02-03 00:00:03,> CLICK,[link]  Bottoms -> CLICK,seq_34
2024-02-04 00:00:01,> CLICK,[button]  PLAN TRAVEL -> CLICK,seq_35
2024-02-04 00:00:02,> CLICK,[link]  Flights -> CLICK,seq_35
2024-02-04 00:00:03,> CLICK,[link]  Search flights one way -> CLICK,seq_35
2024-02-04 00:00:04,> CLICK,"[textbox]  From , required. -> CLICK",seq_35
2024-02-04 00:00:05,> TYPE: JFK,"[textbox]  From , required. -> TYPE: JFK",seq_35
2024-02-04 00:00:06,> CLICK,"[a]  JFK - New York John F Kennedy Intl, NY -> CLICK",seq_35
2024-02-04 00:00:07,> CLICK,[span]   -> CLICK,seq_35
2024-02-04 00:00:08,> CLICK,"[textbox]  To , required. -> CLICK",seq_35
2024-02-04 00:00:09,> TYPE: Heathrow,"[textbox]  To , required. -> TYPE: Heathrow",seq_35
2024-02-04 00:00:10,> CLICK,"[a]  LHR - London Heathrow, United Kingdom -> CLICK",seq_35
2024-02-04 00:00:11,> CLICK,"[textbox]  Depart , required. -> CLICK",seq_35
2024-02-04 00:00:12,> TYPE: 04/22/2023,"[textbox]  Depart , required. -> TYPE: 04/22/2023",seq_35
2024-02-04 00:00:13,> SELECT: 1,[combobox]  Number of passengers -> SELECT: 1,seq_35
2024-02-04 00:00:14,64),[combobox]  Passenger 1 -> SELECT: Adult (16-64),seq_35
2024-02-04 00:00:15,> SELECT: Lowest fare,[combobox]  Search by -> SELECT: Lowest fare,seq_35
2024-02-04 00:00:16,> CLICK,[button]  Search -> CLICK,seq_35
2024-02-05 00:00:01,> CLICK,"[link]  We're hiring! Join our team , Opens another site i... -> CLICK",seq_36
2024-02-05 00:00:02,> CLICK,[link]  Search open jobs -> CLICK,seq_36
2024-02-05 00:00:03,> TYPE: TX,[input]   -> TYPE: TX,seq_36
2024-02-05 00:00:04,> CLICK,[button]  Filter -> CLICK,seq_36
2024-02-06 00:00:01,> CLICK,[link]  Manage trips / Check-in -> CLICK,seq_37
2024-02-06 00:00:02,> TYPE: Smith,"[textbox]  Passenger last name , required. -> TYPE: Smith",seq_37
2024-02-06 00:00:03,> TYPE: X899987799,"[textbox]  Confirmation / Record locator , required. -> TYPE: X899987799",seq_37
2024-02-06 00:00:04,> HOVER,[button]  Find your trip -> HOVER,seq_37
2024-02-07 00:00:01,> CLICK,[link]  Flight status -> CLICK,seq_38
2024-02-07 00:00:02,> TYPE: san antonio,"[textbox]  From , required. -> TYPE: san antonio",seq_38
2024-02-07 00:00:03,> CLICK,"[a]  SAT - San Antonio International, TX -> CLICK",seq_38
2024-02-07 00:00:04,> TYPE: washington,"[textbox]  To , required. -> TYPE: washington",seq_38
2024-02-07 00:00:05,> CLICK,"[a]  WAS - Washington, DC -> CLICK",seq_38
