timestamp,event_type,details,sequence_id
2024-01-26 00:00:01,> CLICK,[textbox]  What type of deals? -> CLICK,seq_26
2024-01-26 00:00:02,> CLICK,[div]  Hotels -> CLICK,seq_26
2024-01-26 00:00:03,> CLICK,[div]  Anywhere -> CLICK,seq_26
2024-01-26 00:00:04,> CLICK,[textbox]  When? -> CLICK,seq_26
2024-01-26 00:00:05,> CLICK,[tab]  Select a Month -> CLICK,seq_26
2024-01-26 00:00:06,> CLICK,[li]  May -> CLICK,seq_26
2024-01-26 00:00:07,> SELECT: 1 Guest,[combobox]  How many guests? -> SELECT: 1 Guest,seq_26
2024-01-26 00:00:08,> CLICK,[button]  SEARCH DEALS -> CLICK,seq_26
2024-01-26 00:00:09,> CLICK,[button]  Filter -> CLICK,seq_26
2024-01-26 00:00:10,> CLICK,[button]  Pet-Friendly -> CLICK,seq_26
2024-01-26 00:00:11,> CLICK,[button]  Road Trips -> CLICK,seq_26
2024-01-26 00:00:12,> CLICK,[button]  Last-Minute -> CLICK,seq_26
2024-01-26 00:00:13,> CLICK,[button]  $ Price: Low to High -> CLICK,seq_26
2024-01-26 00:00:14,> CLICK,[button]  DONE -> CLICK,seq_26
2024-01-26 00:00:15,> CLICK,[heading]  $139 Vermont: Cozy Kimpton in the heart of Manches... -> CLICK,seq_26
2024-01-26 00:00:16,> CLICK,[button]  CHECK DATES -> CLICK,seq_26
2024-01-26 00:00:17,> CLICK,[link]  $189 -> CLICK,seq_26
2024-01-26 00:00:18,> CLICK,[link]  $259 -> CLICK,seq_26
2024-01-26 00:00:19,> CLICK,[button]  CONTINUE -> CLICK,seq_26
2024-01-26 00:00:20,> CLICK,[heading]  $207 -> CLICK,seq_26
2024-01-27 00:00:01,> TYPE: Tokyo,[combobox]  Enter a destination or property -> TYPE: Tokyo,seq_27
2024-01-27 00:00:02,> CLICK,[generic]  Japan -> CLICK,seq_27
2024-01-27 00:00:03,> CLICK,[div]  5 -> CLICK,seq_27
2024-01-27 00:00:04,> CLICK,[div]  7 -> CLICK,seq_27
2024-01-27 00:00:05,> CLICK,[img]  Add -> CLICK,seq_27
2024-01-27 00:00:06,> CLICK,[span]  SEARCH -> CLICK,seq_27
2024-01-27 00:00:07,> CLICK,[span]  SEARCH -> CLICK,seq_27
2024-01-27 00:00:08,> TYPE: 500,[textbox]  Maximum price filter -> TYPE: 500,seq_27
2024-01-28 00:00:01,> CLICK,[link]  Coupons & Deals -> CLICK,seq_28
2024-01-28 00:00:02,> CLICK,[checkbox]  Limited Time Offers (5) -> CLICK,seq_28
2024-01-29 00:00:01,> TYPE: mumbai,[combobox]  Enter a destination or property -> TYPE: mumbai,seq_29
2024-01-29 00:00:02,> CLICK,[span]  Mumbai -> CLICK,seq_29
2024-01-29 00:00:03,> CLICK,[span]  12 -> CLICK,seq_29
2024-01-29 00:00:04,> CLICK,[i]   -> CLICK,seq_29
2024-01-29 00:00:05,> CLICK,[i]   -> CLICK,seq_29
2024-01-29 00:00:06,> CLICK,[span]  SEARCH -> CLICK,seq_29
2024-01-29 00:00:07,> CLICK,[tab]  Lowest price first -> CLICK,seq_29
2024-01-29 00:00:08,> CLICK,[checkbox]  list-filter-item-label-0 -> CLICK,seq_29
2024-01-29 00:00:09,> CLICK,[checkbox]  list-filter-item-label-1 -> CLICK,seq_29
2024-01-29 00:00:10,> CLICK,[checkbox]  list-filter-item-label-0 -> CLICK,seq_29
2024-01-30 00:00:01,> CLICK,[link]  Amazon Basics -> CLICK,seq_30
2024-01-30 00:00:02,> CLICK,[link]  BEDROOM -> CLICK,seq_30
2024-01-30 00:00:03,> CLICK,[link]  Mattress & Mattress Toppers -> CLICK,seq_30
2024-01-30 00:00:04,> CLICK,[button]  Follow Amazon Basics -> CLICK,seq_30
2024-01-31 00:00:01,> HOVER,[link]  COMMUNITY -> HOVER,seq_31
2024-01-31 00:00:02,> CLICK,[link]  DISCUSSIONS -> CLICK,seq_31
2024-01-31 00:00:03,> CLICK,[link]  Game Forums -> CLICK,seq_31
2024-01-31 00:00:04,> CLICK,[div]  Most Popular (this week) -> CLICK,seq_31
2024-01-31 00:00:05,> CLICK,[div]  My Games -> CLICK,seq_31
2024-02-01 00:00:01,> CLICK,[link]  Categories -> CLICK,seq_32
2024-02-01 00:00:02,> CLICK,[link]  JRPG -> CLICK,seq_32
2024-02-01 00:00:03,> CLICK,[generic]  TOP RATED -> CLICK,seq_32
2024-02-01 00:00:04,> HOVER,[generic]  Persona 4 Golden PERSONA 4 GOLDEN JRPGGreat Soundt... -> HOVER,seq_32
2024-02-01 00:00:05,> CLICK,[svg]   -> CLICK,seq_32
2024-02-02 00:00:01,> CLICK,[span]   -> CLICK,seq_33
2024-02-02 00:00:02,> TYPE: New York,"[combobox]  Enter your departing city, airport name, or airpor... -> TYPE: New York",seq_33
2024-02-02 00:00:03,> CLICK,"[button]  New York, NY, US (NYC - All Airports) -> CLICK",seq_33
2024-02-02 00:00:04,> TYPE: Toronto,"[combobox]  Enter your destination city, airport name, or airp... -> TYPE: Toronto",seq_33
2024-02-02 00:00:05,> CLICK,"[button]  Toronto, ON, CA (YYZ) -> CLICK",seq_33
2024-02-02 00:00:06,> CLICK,[button]  Find flights -> CLICK,seq_33
2024-02-03 00:00:01,> CLICK,[link]  Price New/Used -> CLICK,seq_34
2024-02-03 00:00:02,> SELECT: 2012,[combobox]  Year -> SELECT: 2012,seq_34
2024-02-03 00:00:03,> CLICK,[generic]  Your Opinion Counts! -> CLICK,seq_34
2024-02-03 00:00:04,> CLICK,[img]  Close -> CLICK,seq_34
2024-02-03 00:00:05,> SELECT: Honda,[combobox]  Make -> SELECT: Honda,seq_34
2024-02-03 00:00:06,> SELECT: Civic,[combobox]  Model -> SELECT: Civic,seq_34
2024-02-03 00:00:07,> CLICK,[button]  Next -> CLICK,seq_34
2024-02-03 00:00:08,> CLICK,[div]  Safety -> CLICK,seq_34
2024-02-04 00:00:01,> HOVER,[link]  Cars for Sale -> HOVER,seq_35
2024-02-04 00:00:02,> CLICK,[link]  Cars for Sale -> CLICK,seq_35
2024-02-04 00:00:03,> CLICK,[span]  AWD/4WD -> CLICK,seq_35
2024-02-04 00:00:04,> TYPE: 50000,[textbox]  Max Price -> TYPE: 50000,seq_35
2024-02-05 00:00:01,> HOVER,[link]  Cars for Sale -> HOVER,seq_36
2024-02-05 00:00:02,> CLICK,[link]  Free Dealer Price Quote -> CLICK,seq_36
2024-02-05 00:00:03,> SELECT: Kia,[select]  Make -> SELECT: Kia,seq_36
2024-02-05 00:00:04,> SELECT: Carnival,[select]  Model -> SELECT: Carnival,seq_36
2024-02-05 00:00:05,> TYPE: 11101,[textbox]  ZIP -> TYPE: 11101,seq_36
2024-02-05 00:00:06,> CLICK,[button]  Find Dealers -> CLICK,seq_36
2024-02-05 00:00:07,> HOVER,[button]  Get My Free Quotes -> HOVER,seq_36
2024-02-06 00:00:01,> TYPE: dayquil,[combobox]  Search products and services -> TYPE: dayquil,seq_37
2024-02-06 00:00:02,> CLICK,[button]  Submit search -> CLICK,seq_37
2024-02-06 00:00:03,> CLICK,"[div]  Vicks DayQuil SEVERE Cough, Cold & Flu Relief, 24 ... -> CLICK",seq_37
2024-02-06 00:00:04,> CLICK,[img]   -> CLICK,seq_37
2024-02-06 00:00:05,> CLICK,[div]  1 star -> CLICK,seq_37
2024-02-07 00:00:01,> CLICK,[button]  Savings & Memberships -> CLICK,seq_38
2024-02-07 00:00:02,> CLICK,[link]  Weekly Ad -> CLICK,seq_38
2024-02-07 00:00:03,> CLICK,[tab]  List View -> CLICK,seq_38
2024-02-08 00:00:01,> CLICK,[span]  Schedule a women's health exam -> CLICK,seq_39
2024-02-08 00:00:02,> CLICK,[link]  Comprehensive health screening Available in-person -> CLICK,seq_39
2024-02-08 00:00:03,> CLICK,[textbox]  Tell us a location Enter a ZIP code or city & stat... -> CLICK,seq_39
2024-02-08 00:00:04,> TYPE: 10003,[textbox]  Tell us a location Enter a ZIP code or city & stat... -> TYPE: 10003,seq_39
2024-02-08 00:00:05,> CLICK,[button]  Find care -> CLICK,seq_39
2024-02-08 00:00:06,> CLICK,[div]  Clinic details -> CLICK,seq_39
2024-02-09 00:00:01,> CLICK,[generic]  Site Menu -> CLICK,seq_40
2024-02-09 00:00:02,> CLICK,[link]  TV & Home Theater  -> CLICK,seq_40
2024-02-09 00:00:03,> CLICK,[div]  TV & Accessories -> CLICK,seq_40
2024-02-09 00:00:04,> CLICK,[link]  LED TV -> CLICK,seq_40
2024-02-09 00:00:05,> CLICK,[dt]  Price -> CLICK,seq_40
2024-02-09 00:00:06,> TYPE: 1000,[textbox]  price to -> TYPE: 1000,seq_40
2024-02-09 00:00:07,> CLICK,[button]  APPLY -> CLICK,seq_40
2024-02-09 00:00:08,> CLICK,"[img]  Samsung 65"" Class Q80B Series QLED 4K Smart TV (QN... -> CLICK",seq_40
2024-02-10 00:00:01,> CLICK,[generic]  Site Menu -> CLICK,seq_41
2024-02-10 00:00:02,> CLICK,[link]  icon of Gaming PC Finder Gaming PC Finder -> CLICK,seq_41
2024-02-10 00:00:03,> CLICK,[div]  Remove -> CLICK,seq_41
2024-02-10 00:00:04,> CLICK,[div]  Remove -> CLICK,seq_41
2024-02-10 00:00:05,> CLICK,[p]  Remove -> CLICK,seq_41
2024-02-10 00:00:06,> CLICK,[button]  4K -> CLICK,seq_41
2024-02-10 00:00:07,> CLICK,[button]  VIEW RESULTS -> CLICK,seq_41
2024-02-11 00:00:01,> HOVER,[link]  COMMUNITY -> HOVER,seq_42
2024-02-11 00:00:02,> CLICK,[link]  DISCUSSIONS -> CLICK,seq_42
2024-02-11 00:00:03,> CLICK,[link]  Game Forums -> CLICK,seq_42
2024-02-11 00:00:04,> TYPE: Dota 2,[textbox]  Search by game -> TYPE: Dota 2,seq_42
2024-02-11 00:00:05,> CLICK,[div]  Dota 2 -> CLICK,seq_42
2024-02-11 00:00:06,> CLICK,[a]   -> CLICK,seq_42
2024-02-12 00:00:01,> CLICK,[link]  New & Noteworthy -> CLICK,seq_43
2024-02-12 00:00:02,> CLICK,[link]  Most Played -> CLICK,seq_43
2024-02-12 00:00:03,> CLICK,[generic]  By Current Players -> CLICK,seq_43
2024-02-12 00:00:04,> CLICK,[div]  By Daily Players -> CLICK,seq_43
2024-02-13 00:00:01,> TYPE: Fallout 4,[textbox]  search -> TYPE: Fallout 4,seq_44
2024-02-13 00:00:02,> CLICK,[link]  Fallout 4 $19.99 -> CLICK,seq_44
2024-02-13 00:00:03,> SELECT: 1995,[select]  1900 -> SELECT: 1995,seq_44
2024-02-13 00:00:04,> CLICK,[link]  View Page -> CLICK,seq_44
2024-02-13 00:00:05,> CLICK,[link]   Yes -> CLICK,seq_44
2024-02-14 00:00:01,> CLICK,[link]  Massively Multiplayer -> CLICK,seq_45
2024-02-14 00:00:02,> CLICK,[generic]  VR -> CLICK,seq_45
2024-02-14 00:00:03,> CLICK,[button]  Show more -> CLICK,seq_45
2024-02-15 00:00:01,> HOVER,[link]  Categories -> HOVER,seq_46
