timestamp,event_type,details,sequence_id
2024-01-19 00:00:05,> CLICK,[svg]   -> CLICK,seq_19
2024-01-19 00:00:06,> CLICK,[button]  Color -> CLICK,seq_19
2024-01-19 00:00:07,> CLICK,[div]   -> CLICK,seq_19
2024-01-19 00:00:08,> CLICK,[svg]   -> CLICK,seq_19
2024-01-19 00:00:09,> CLICK,[button]  Used for -> CLICK,seq_19
2024-01-19 00:00:10,> CLICK,[div]   -> CLICK,seq_19
2024-01-19 00:00:11,> CLICK,[svg]   -> CLICK,seq_19
2024-01-20 00:00:01,> CLICK,[link]  Categories -> CLICK,seq_20
2024-01-20 00:00:02,> CLICK,[span]  Toys -> CLICK,seq_20
2024-01-20 00:00:03,> CLICK,[span]  Games & Puzzles -> CLICK,seq_20
2024-01-20 00:00:04,> CLICK,[button]  Explore All -> CLICK,seq_20
2024-01-20 00:00:05,> CLICK,[button]  Age -> CLICK,seq_20
2024-01-20 00:00:06,> CLICK,[div]   -> CLICK,seq_20
2024-01-20 00:00:07,> CLICK,[button]  close -> CLICK,seq_20
2024-01-21 00:00:01,> CLICK,[link]  Registry -> CLICK,seq_21
2024-01-21 00:00:02,> CLICK,[button]  Find a registry -> CLICK,seq_21
2024-01-21 00:00:03,> CLICK,[textbox]  First name -> CLICK,seq_21
2024-01-21 00:00:04,> TYPE: SHELDON,[textbox]  First name -> TYPE: SHELDON,seq_21
2024-01-21 00:00:05,> CLICK,[textbox]  Last name -> CLICK,seq_21
2024-01-21 00:00:06,> TYPE: COOPER,[textbox]  Last name -> TYPE: COOPER,seq_21
2024-01-21 00:00:07,> CLICK,[button]  Search -> CLICK,seq_21
2024-01-21 00:00:08,> CLICK,[button]  Filter -> CLICK,seq_21
2024-01-21 00:00:09,> SELECT: Arizona,[combobox]  Location -> SELECT: Arizona,seq_21
2024-01-21 00:00:10, latest to soonest,[combobox]  Sort by -> SELECT: Date - latest to soonest,seq_21
2024-01-22 00:00:01,> CLICK,[button]  Browse the Parks Below -> CLICK,seq_22
2024-01-22 00:00:02,> CLICK,[span]  Six Flags Great America -> CLICK,seq_22
2024-01-22 00:00:03,> CLICK,[button]  Go! -> CLICK,seq_22
2024-01-22 00:00:04,> CLICK,[link]  Tickets & Passes  -> CLICK,seq_22
2024-01-22 00:00:05,> CLICK,[link]  One Day Add-Ons -> CLICK,seq_22
2024-01-22 00:00:06,> CLICK,[link]  Buy Now -> CLICK,seq_22
2024-01-22 00:00:07,> CLICK,[menuitem]  Meal Deals -> CLICK,seq_22
2024-01-22 00:00:08,> CLICK,[menuitem]  All Season Dining -> CLICK,seq_22
2024-01-22 00:00:09,> CLICK,[img]  One Meal Season Dining Pass -> CLICK,seq_22
2024-01-22 00:00:10,> CLICK,[button]  Add to Cart -> CLICK,seq_22
2024-01-23 00:00:01,> TYPE: lenovo laptop,[searchbox]  Search Site -> TYPE: lenovo laptop,seq_23
2024-01-23 00:00:02,> CLICK,[button]   -> CLICK,seq_23
2024-01-23 00:00:03,> CLICK,"[div]  Newest Lenovo Ideapad 3i Laptop, 14"" FHD Display, ... -> CLICK",seq_23
2024-01-23 00:00:04,> CLICK,[div]  Price Alert -> CLICK,seq_23
2024-01-23 00:00:05,> TYPE: 400,[textbox]  price from -> TYPE: 400,seq_23
2024-01-23 00:00:06,> CLICK,[button]  SUBMIT -> CLICK,seq_23
2024-01-24 00:00:01,> TYPE: laptop,[searchbox]  Search Site -> TYPE: laptop,seq_24
2024-01-24 00:00:02,> CLICK,[button]   -> CLICK,seq_24
2024-01-24 00:00:03,> TYPE: 700,[textbox]  price to -> TYPE: 700,seq_24
2024-01-24 00:00:04,> CLICK,[button]  APPLY -> CLICK,seq_24
2024-01-24 00:00:05,> CLICK,[dt]  Memory -> CLICK,seq_24
2024-01-24 00:00:06,> CLICK,[span]  Show -> CLICK,seq_24
2024-01-24 00:00:07,> CLICK,[span]  16GB -> CLICK,seq_24
2024-01-24 00:00:08,> CLICK,[button]  APPLY -> CLICK,seq_24
2024-01-25 00:00:01,> HOVER,[link]  Fashion -> HOVER,seq_25
2024-01-25 00:00:02,> CLICK,[link]  Men's Shoes -> CLICK,seq_25
2024-01-25 00:00:03,> CLICK,[link]  Nike -> CLICK,seq_25
2024-01-25 00:00:04,> CLICK,[button]  US Shoe Size -> CLICK,seq_25
2024-01-25 00:00:05,> CLICK,[link]  9 -> CLICK,seq_25
2024-01-25 00:00:06,> CLICK,[button]  Condition -> CLICK,seq_25
2024-01-25 00:00:07,> CLICK,[link]  Pre-owned -> CLICK,seq_25
2024-01-25 00:00:08,> CLICK,[button]  Sort: Best Match -> CLICK,seq_25
2024-01-25 00:00:09,> CLICK,[link]  Time: newly listed -> CLICK,seq_25
2024-01-25 00:00:10,> CLICK,[button]  Price -> CLICK,seq_25
2024-01-25 00:00:11,> CLICK,[link]  Under $75.00 -> CLICK,seq_25
2024-01-25 00:00:12,> CLICK,[button]  Delivery Options -> CLICK,seq_25
2024-01-25 00:00:13,> CLICK,[link]  Free Local Pickup -> CLICK,seq_25
2024-01-26 00:00:01,> CLICK,[use]   -> CLICK,seq_26
2024-01-26 00:00:02,> CLICK,[link]  Super Bowl  -> CLICK,seq_26
2024-01-26 00:00:03,> CLICK,[link]  WATCH -> CLICK,seq_26
2024-01-27 00:00:01,> CLICK,[link]  Schedule  -> CLICK,seq_27
2024-01-27 00:00:02,> CLICK,[link]  Team Schedules  -> CLICK,seq_27
2024-01-27 00:00:03,> CLICK,[link]  Schedule - Opens new window -> CLICK,seq_27
2024-01-28 00:00:01,> CLICK,[link]  Players  -> CLICK,seq_28
2024-01-28 00:00:02,> CLICK,[link]  RETIRED -> CLICK,seq_28
2024-01-28 00:00:03,> TYPE: James Smith,[textbox]  Search by player name -> TYPE: James Smith,seq_28
2024-01-28 00:00:04,> CLICK,[button]  Search Players -> CLICK,seq_28
2024-01-29 00:00:01,> CLICK,[link]  Stats  -> CLICK,seq_29
2024-01-29 00:00:02,> CLICK,[link]  Field Goals -> CLICK,seq_29
2024-01-29 00:00:03,> CLICK,[link]  Justin Tucker profile page -> CLICK,seq_29
2024-01-30 00:00:01,> CLICK,[link]  Scores  -> CLICK,seq_30
2024-01-30 00:00:02,> SELECT: 2020,[select]  2023 -> SELECT: 2020,seq_30
2024-01-31 00:00:01,> CLICK,[svg]   -> CLICK,seq_31
2024-01-31 00:00:02,> CLICK,[link]  Super Bowl  -> CLICK,seq_31
2024-01-31 00:00:03,> CLICK,[button]  Next -> CLICK,seq_31
2024-01-31 00:00:04,> CLICK,[heading]  Mahomes maneuvers pocket on magical 26-yard scramb... -> CLICK,seq_31
2024-02-01 00:00:01,> CLICK,[link]  Collectibles -> CLICK,seq_32
2024-02-01 00:00:02,> CLICK,[button]  Antiques -> CLICK,seq_32
2024-02-01 00:00:03,> CLICK,[link]  Furniture -> CLICK,seq_32
2024-02-01 00:00:04,> CLICK,[link]  Chairs -> CLICK,seq_32
2024-02-01 00:00:05,> CLICK,[button]  Sort: Best Match -> CLICK,seq_32
2024-02-01 00:00:06,> CLICK,[link]  Time: newly listed -> CLICK,seq_32
2024-02-01 00:00:07,> CLICK,[button]  Condition -> CLICK,seq_32
2024-02-01 00:00:08,> CLICK,[link]  Used -> CLICK,seq_32
2024-02-01 00:00:09,> CLICK,[button]  Style -> CLICK,seq_32
2024-02-01 00:00:10,> CLICK,[link]  French -> CLICK,seq_32
2024-02-01 00:00:11,> CLICK,[button]  Material -> CLICK,seq_32
2024-02-01 00:00:12,> CLICK,[link]  Oak -> CLICK,seq_32
2024-02-01 00:00:13,> CLICK,[button]  Time Period Manufactured -> CLICK,seq_32
2024-02-01 00:00:14,> CLICK,[link]  Pre-1800 -> CLICK,seq_32
2024-02-02 00:00:01,> CLICK,[combobox]  Search for anything -> CLICK,seq_33
2024-02-02 00:00:02,> TYPE: rare books,[combobox]  Search for anything -> TYPE: rare books,seq_33
2024-02-02 00:00:03,> CLICK,[button]  Search -> CLICK,seq_33
2024-02-02 00:00:04,> CLICK,[link]  Auction -> CLICK,seq_33
2024-02-02 00:00:05,> CLICK,[button]  Sort selector. Best Match selected. -> CLICK,seq_33
2024-02-02 00:00:06,> CLICK,[link]  Time: ending soonest -> CLICK,seq_33
2024-02-03 00:00:01,> CLICK,[combobox]  Search for anything -> CLICK,seq_34
2024-02-03 00:00:02,> TYPE: musical instruments,[combobox]  Search for anything -> TYPE: musical instruments,seq_34
2024-02-03 00:00:03,> CLICK,[option]  musical instruments -> CLICK,seq_34
2024-02-03 00:00:04,> CLICK,[button]  Local -> CLICK,seq_34
2024-02-03 00:00:05,> CLICK,[menuitemcheckbox]  Free Local Pickup -> CLICK,seq_34
2024-02-04 00:00:01,> CLICK,[combobox]  Search for anything -> CLICK,seq_35
2024-02-04 00:00:02,> TYPE: vintage clothing,[combobox]  Search for anything -> TYPE: vintage clothing,seq_35
2024-02-04 00:00:03,> CLICK,[option]  vintage clothing -> CLICK,seq_35
2024-02-04 00:00:04,> CLICK,[button]  Sort selector. Best Match selected. -> CLICK,seq_35
2024-02-04 00:00:05,> CLICK,[link]  Price + Shipping: highest first -> CLICK,seq_35
2024-02-05 00:00:01,> CLICK,[LabelText]  Buy Used -> CLICK,seq_36
2024-02-05 00:00:02,> SELECT: Toyota,[combobox]  Select Make -> SELECT: Toyota,seq_36
2024-02-05 00:00:03,> SELECT: Corolla,[combobox]  Select Model -> SELECT: Corolla,seq_36
2024-02-05 00:00:04,> TYPE: 10019,[textbox]  Zip -> TYPE: 10019,seq_36
2024-02-05 00:00:05,> CLICK,[button]  Search -> CLICK,seq_36
2024-02-05 00:00:06,> SELECT: Lowest price first,[combobox]  Select Sort Order -> SELECT: Lowest price first,seq_36
2024-02-06 00:00:01,> HOVER,[menuitem]  Finance -> HOVER,seq_37
2024-02-06 00:00:02,> CLICK,[menuitem]  Loan Calculator -> CLICK,seq_37
2024-02-06 00:00:03,> TYPE: 50000,[input]   -> TYPE: 50000,seq_37
2024-02-06 00:00:04,> TYPE: 10000,[input]   -> TYPE: 10000,seq_37
2024-02-06 00:00:05,> CLICK,[input]   -> CLICK,seq_37
2024-02-06 00:00:06,> TYPE: 4,[input]   -> TYPE: 4,seq_37
2024-02-06 00:00:07,> CLICK,[span]  60 mo -> CLICK,seq_37
2024-02-07 00:00:01,> TYPE: skiing,[textbox]  Where to? -> TYPE: skiing,seq_38
2024-02-07 00:00:02,> CLICK,[button]  When -> CLICK,seq_38
2024-02-07 00:00:03,> CLICK,[button]  Next -> CLICK,seq_38
2024-02-07 00:00:04,> CLICK,[path]   -> CLICK,seq_38
2024-02-07 00:00:05,> CLICK,[button]  Next -> CLICK,seq_38
2024-02-07 00:00:06,> CLICK,[button]  Next -> CLICK,seq_38
2024-02-07 00:00:07,> CLICK,[button]  Next -> CLICK,seq_38
2024-02-07 00:00:08,> CLICK,[gridcell]  Thu Aug 10 2023 -> CLICK,seq_38
2024-02-07 00:00:09,> CLICK,[button]  Apply -> CLICK,seq_38
2024-02-07 00:00:10,> CLICK,[circle]   -> CLICK,seq_38
2024-02-07 00:00:11,> CLICK,[svg]   -> CLICK,seq_38
2024-02-07 00:00:12,> CLICK,[span]  Duration (Long to Short) -> CLICK,seq_38
2024-02-08 00:00:01,> CLICK,[textbox]  Where to? -> CLICK,seq_39
2024-02-08 00:00:02,> CLICK,[button]  Nearby -> CLICK,seq_39
2024-02-08 00:00:03,> CLICK,[gridcell]  Thu Mar 30 2023 -> CLICK,seq_39
2024-02-08 00:00:04,> CLICK,[button]  Apply -> CLICK,seq_39
2024-02-08 00:00:05,> CLICK,[circle]   -> CLICK,seq_39
2024-02-09 00:00:01,> CLICK,[button]  Cars & Services -> CLICK,seq_40
2024-02-09 00:00:02,> CLICK,[link]  Car Sales -> CLICK,seq_40
2024-02-09 00:00:03,> CLICK,[combobox]  All Makes -> CLICK,seq_40
2024-02-09 00:00:04,> TYPE: 26807,[textbox]  Zip Code: 43085 -> TYPE: 26807,seq_40
2024-02-09 00:00:05,> CLICK,[combobox]  25 miles -> CLICK,seq_40
2024-02-09 00:00:06,> CLICK,[generic]  250 miles -> CLICK,seq_40
2024-02-09 00:00:07,> CLICK,[button]  View 95 Vehicles -> CLICK,seq_40
2024-02-09 00:00:08,> CLICK,[i]   -> CLICK,seq_40
2024-02-09 00:00:09,> CLICK,[checkbox]  Buick﻿1 -> CLICK,seq_40
